Virtual User Script started at: Wed 23.09.20 2:38:20	[MsgId: MMSG-15967]
Action.c(377):       </TR>\n
Action.c(377):     \n
Action.c(377):     <!-- Flight reserved -->\n
Action.c(377):     <TR bgcolor="#EFF2F7">\n
Action.c(377):         <TD valign="top">1.</TD>\n
Action.c(377):         <TD align="left">\n
Action.c(377):            <b><u>2 Coach Class tickets from London to Los Angeles.</u></b>\n
Action.c(377):     <br/>\n
Action.c(377):     <center>\n
Action.c(377):            <i>\n
Action.c(377):               09/24/2020 :  8am : Flight 230 leaves London  for Los Angeles.<br>\n
Action.c(377):               09/30/2020 :  8am : Flight 320 leaves Los Angeles  for London.<br><br/>\n
Action.c(377):            <br/>\n
Action.c(377):         </TD>\n
Action.c(377):         <TD valign="top">\n
Action.c(377):              $3092\n
Action.c(377):         </TD>\n
Action.c(377):       </TR>\n
Action.c(377):     <!-- Total Cost -->\n
Action.c(377):       <TR bgcolor="#EFF2F7">\n
Action.c(377):         <TD>*\n
Action.c(377):         </TD>\n
Action.c(377):         <TD > Total Cost\n
Action.c(377):         </TD>\n
Action.c(377):         <TD>\n
Action.c(377):            <b> $3092 </b>\n
Action.c(377):         </TD>\n
Action.c(377):       </TR>\n
Action.c(377):     \n
Action.c(377):       <TR bgcolor="#EFF2F7">\n
Action.c(377):         <TD>-\n
Action.c(377):         </TD>\n
Action.c(377):         <TD >\n
Action.c(377):            Total Charged to Credit Card # 5312 8324 6339 6623\n
Action.c(377):         </TD>\n
Action.c(377):         <TD>\n
Action.c(377):            <b> $3092 </b>\n
Action.c(377):         </TD>\n
Action.c(377):       </TR>\n
Action.c(377):     \n
Action.c(377):       <TR bgcolor="#EFF2F7">\n
Action.c(377):         <TD>*\n
Action.c(377):         </TD>\n
Action.c(377):         <TD >\n
Action.c(377):             Credit Account Balance\n
Action.c(377):         </TD>\n
Action.c(377):         <TD>\n
Action.c(377):            <b> $0.00 </b>\n
Action.c(377):         </TD>\n
Action.c(377):       </TR></Table>\n
Action.c(377):     <BR/>\n
Action.c(377):     <Table width="85%" border="0">\n
Action.c(377):       <tr>\n
Action.c(377):         <td align=right>\n
Action.c(377):     <form method="post" action="" enctype="application/x-www-form-urlencoded">\n
Action.c(377):     <input type="image" name="Book Another" src="/WebTours/images/bookanother.gif" border="0" 
Action.c(377):     /></form>    </td>\n
Action.c(377):       </tr>\n
Action.c(377):     </Table>\n
Action.c(377):     \n
Action.c(377):     </Center>\n
Action.c(377):     \n
Action.c(377):     </body>\n
Action.c(377):     </html>
Action.c(377): Found resource "http://localhost:1080/WebTours/images/bookanother.gif" in HTML "http://localhost:1080/cgi-bin/reservations.pl"  	[MsgId: MMSG-26659]
Action.c(377): t=46654ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/reservations.pl" (RelFrameId=1, Internal ID=24)
Action.c(377):     0\r\n
Action.c(377):     \r\n
Action.c(377): t=46658ms: 298-byte response headers for "http://localhost:1080/WebTours/images/bookanother.gif" (RelFrameId=, Internal ID=25)
Action.c(377):     HTTP/1.1 200 OK\r\n
Action.c(377):     Date: Tue, 22 Sep 2020 21:39:06 GMT\r\n
Action.c(377):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(377):     Last-Modified: Thu, 12 Jan 2012 10:30:26 GMT\r\n
Action.c(377):     ETag: "2000000047920-326-4b6523c889480"\r\n
Action.c(377):     Accept-Ranges: bytes\r\n
Action.c(377):     Content-Length: 806\r\n
Action.c(377):     Keep-Alive: timeout=5, max=100\r\n
Action.c(377):     Connection: Keep-Alive\r\n
Action.c(377):     Content-Type: image/gif\r\n
Action.c(377):     \r\n
Action.c(377): t=46659ms: 806-byte response body for "http://localhost:1080/WebTours/images/bookanother.gif" (RelFrameId=, Internal ID=25)
Action.c(377): Registered web_reg_find successful for "Text=Reservation Made" (count=1)  	[MsgId: MMSG-26364]
Action.c(377): web_submit_data("reservations.pl_3") was successful, 3395 body bytes, 685 header bytes, 12 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(443): Notify: Transaction "pay_ticket" ended with a "Pass" status (Duration: 0,1584 Wasted Time: 0,0000).	[MsgId: MMSG-16871]
Action.c(445): Think time - Waiting 5,00 seconds (according to limit).	[MsgId: MMSG-15946]
Action.c(445): lr_think_time: 5,00 seconds (recorded think time was 18,00 seconds).	[MsgId: MMSG-15947]
Action.c(316): Notify: Transaction "pay_ticket" started.	[MsgId: MMSG-16999]
Action.c(318): web_remove_auto_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(318): Previous automatically added web header for "Origin" removed  	[MsgId: MMSG-26587]
Action.c(318): web_remove/revert_auto_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(320): web_remove_auto_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(320): Previous automatically added web header for "Sec-Fetch-User" removed  	[MsgId: MMSG-26587]
Action.c(320): web_remove/revert_auto_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(322): web_remove_auto_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(322): Previous automatically added web header for "Upgrade-Insecure-Requests" removed  	[MsgId: MMSG-26587]
Action.c(322): web_remove/revert_auto_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(324): web_add_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(324): web_add_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(327): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(327): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(331): Notify: Parameter Substitution: parameter "numPassengers" =  "2"	[MsgId: MMSG-13992]
Action.c(375): Notify: Parameter Substitution: parameter "numPassengers" =  "2"	[MsgId: MMSG-13992]
Action.c(377): web_submit_data("reservations.pl_3") started  	[MsgId: MMSG-26355]
Action.c(377): Notify: Parameter Substitution: parameter "firstName" =  "Hrapov"	[MsgId: MMSG-13992]
Action.c(377): Notify: Parameter Substitution: parameter "lastName" =  "Anempodist"	[MsgId: MMSG-13992]
Action.c(377): Notify: Parameter Substitution: parameter "address1" =  "valdosta"	[MsgId: MMSG-13992]
Action.c(377): Notify: Parameter Substitution: parameter "address2" =  "acaulose"	[MsgId: MMSG-13992]
Action.c(377): Notify: Parameter Substitution: parameter "pass1" =  "Hrapov Anempodist"	[MsgId: MMSG-13992]
Action.c(377): Notify: Parameter Substitution: parameter "pass2" =  "Dovzhenko Maryan"	[MsgId: MMSG-13992]
Action.c(377): Notify: Parameter Substitution: parameter "creditCard" =  "5743 6117 6243 3775"	[MsgId: MMSG-13992]
Action.c(377): Notify: Parameter Substitution: parameter "expDate" =  "12/24"	[MsgId: MMSG-13992]
Action.c(377): Notify: Parameter Substitution: parameter "numPassengers" =  "2"	[MsgId: MMSG-13992]
Action.c(377): Notify: Parameter Substitution: parameter "seatType" =  "Coach"	[MsgId: MMSG-13992]
Action.c(377): Notify: Parameter Substitution: parameter "seatPref" =  "Window"	[MsgId: MMSG-13992]
Action.c(377): Notify: Parameter Substitution: parameter "outboundFlight" =  "670;86;09/24/2020"	[MsgId: MMSG-13992]
Action.c(377): Notify: Parameter Substitution: parameter "advanceDiscount" =  "0"	[MsgId: MMSG-13992]
Action.c(377): Notify: Parameter Substitution: parameter "returnFlight" =  "760;86;09/30/2020"	[MsgId: MMSG-13992]
Action.c(377): t=48465ms: 387-byte response headers for "http://localhost:1080/cgi-bin/reservations.pl" (RelFrameId=1, Internal ID=52)
Action.c(377):     HTTP/1.1 200 OK\r\n
Action.c(377):     Date: Tue, 22 Sep 2020 21:39:07 GMT\r\n
Action.c(377):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(377):     Expires: Mon, 21 Sep 2020 21:39:07 GMT\r\n
Action.c(377):     Set-Cookie: MTUserInfo=firstName&Hrapov&username&wessex&address2&acaulose&hash&88&address1
Action.c(377):     &valdosta&lastName&Anempodist%0A; path=/\r\n
Action.c(377):     Keep-Alive: timeout=5, max=98\r\n
Action.c(377):     Connection: Keep-Alive\r\n
Action.c(377):     Transfer-Encoding: chunked\r\n
Action.c(377):     Content-Type: text/html; charset=ISO-8859-1\r\n
Action.c(377):     \r\n
Action.c(377): t=48466ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/reservations.pl" (RelFrameId=1, Internal ID=52)
Action.c(377):     a23\r\n
Action.c(377): t=48466ms: 2-byte chunked response overhead for "http://localhost:1080/cgi-bin/reservations.pl" (RelFrameId=1, Internal ID=52)
Action.c(377):     \r\n
Action.c(377): t=48467ms: 2595-byte chunked response body for "http://localhost:1080/cgi-bin/reservations.pl" (RelFrameId=1, Internal ID=52)
Action.c(377):     <!DOCTYPE html\n
Action.c(377):     \tPUBLIC "-//W3C//DTD XHTML 1.0 Transitional//EN"\n
Action.c(377):     \t "http://www.w3.org/TR/xhtml1/DTD/xhtml1-transitional.dtd">\n
Action.c(377):     <html xmlns="http://www.w3.org/1999/xhtml" lang="en-US" xml:lang="en-US">\n
Action.c(377):     <head>\n
Action.c(377):     <title>Reservation Made!</title>\n
Action.c(377):     <meta http-equiv="Content-Type" content="text/html; charset=iso-8859-1" />\n
Action.c(377):     </head>\n
Action.c(377):     <body bgcolor="#E0E7F1">\n
Action.c(377):     <style>blockquote {font-family: tahoma; font-size : 10pt}H1 {font-family: tahoma; font-siz
Action.c(377):     e : 22pt; color: #993333}small {font-family: tahoma; font-size : 8pt}H3 {font-family: taho
Action.c(377):     ma; font-size : 10pt; color: black}TD {font-family: tahoma; font-size : 10pt; color: black
Action.c(377):     }</style><BR/><BR/><h1><font color="#003366">&nbsp;&nbsp;<b>Invoice</font></b></h1><blockq
Action.c(377):     uote>\n
Action.c(377):     <CENTER>\n
Action.c(377):     <small><B>Thank you for booking through Web Tours.</B></small>\n
Action.c(377):     <BR/>\n
Action.c(377):     <BR/>\n
Action.c(377):     <!-- Customer Name header -->\n
Action.c(377):     <Table width="85%" border="0" cellspacing="0" >\n
Action.c(377):       <TR bgcolor="#5E7884">\n
Action.c(377):          <TD colspan="2" align="center">\n
Action.c(377):             <font color="white"><b>HrapovAnempodist's Flight Invoice</b></font>\n
Action.c(377):          </TD>\n
Action.c(377):          <TD width="160" align="right">\n
Action.c(377):              <font color="white"><small>Wed Sep 23  2:39:07 2020\n
Action.c(377):     </small>\n
Action.c(377):          </TD>\n
Action.c(377):       </TR>\n
Action.c(377):     </Table>\n
Action.c(377):     \n
Action.c(377):     <Table width="85%" border="0" cellspacing="1" >\n
Action.c(377):     <!-- Flight Item header -->\n
Action.c(377):       <TR bgcolor="#EFF2F7">\n
Action.c(377):          <TD colspan="2" align="left">\n
Action.c(377):              Flights Reservation Requests:\n
Action.c(377):         </TD>\n
Action.c(377):         <TD align="center">Cost\n
Action.c(377):         </TD>\n
Action.c(377):       </TR>\n
Action.c(377):     \n
Action.c(377):     <!-- Flight reserved -->\n
Action.c(377):     <TR bgcolor="#EFF2F7">\n
Action.c(377):         <TD valign="top">1.</TD>\n
Action.c(377):         <TD align="left">\n
Action.c(377):            <b><u>2 Coach Class tickets from San Francisco to Seattle.</u></b>\n
Action.c(377):     <br/>\n
Action.c(377):     <center>\n
Action.c(377):            <i>\n
Action.c(377):               09/24/2020 :  8am : Flight 670 leaves San Francisco  for Seattle.<br>\n
Action.c(377):               09/30/2020 :  8am : Flight 760 leaves Seattle  for San Francisco.<br><br/>\n
Action.c(377):            <br/>\n
Action.c(377):         </TD>\n
Action.c(377):         <TD valign="top">\n
Action.c(377):              $344\n
Action.c(377):         </TD>\n
Action.c(377):       </TR>\n
Action.c(377):     <!-- Total Cost -->\n
Action.c(377):       <TR bgcolor="#EFF2F7">\n
Action.c(377):         <TD>*\n
Action.c(377):         </TD>\n
Action.c(377):         <TD > Total Cost\n
Action.c(377):         </TD>\n
Action.c(377):         <TD>\n
Action.c(377):            <b> $344 </b>\n
Action.c(377):         </TD>\n
Action.c(377):       </TR>\n
Action.c(377):     \n
Action.c(377):       <TR bgcolor="#EFF2F7">\n
Action.c(377):         <TD>-\n
Action.c(377):         </TD>\n
Action.c(377):         <TD >\n
Action.c(377):            Total Charged to Credit Card # 5743 6117 6243 3775\n
Action.c(377):         </TD>\n
Action.c(377):         <TD>\n
Action.c(377):            <b> $344 </b>\n
Action.c(377):         </TD>\n
Action.c(377):       </TR>\n
Action.c(377):     \n
Action.c(377):       <TR bgcolor="#EFF2F7">\n
Action.c(377):         <TD>*\n
Action.c(377):         </TD>\n
Action.c(377):         <TD >\n
Action.c(377):             Credit Account Balance\n
Action.c(377):         </TD>\n
Action.c(377):         <TD>\n
Action.c(377):            <b> $0.00 </b>\n
Action.c(377):         </TD>\n
Action.c(377):       </TR></Table>\n
Action.c(377):     <BR/>\n
Action.c(377):     <Table width="85%" border="0">\n
Action.c(377):       <tr>\n
Action.c(377):         <td align=right>\n
Action.c(377):     <form method="post" action="" enctype="application/x-www-form-urlencoded">\n
Action.c(377):     <input type="image" name="Book Another" src="/WebTours/images/bookanother.gif" border="0" 
Action.c(377):     /></form>    </td>\n
Action.c(377):       </tr>\n
Action.c(377):     </Table>\n
Action.c(377):     \n
Action.c(377):     </Center>\n
Action.c(377):     \n
Action.c(377):     </body>\n
Action.c(377):     </html>
Action.c(377): Found resource "http://localhost:1080/WebTours/images/bookanother.gif" in HTML "http://localhost:1080/cgi-bin/reservations.pl"  	[MsgId: MMSG-26659]
Action.c(377): t=48473ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/reservations.pl" (RelFrameId=1, Internal ID=52)
Action.c(377):     0\r\n
Action.c(377):     \r\n
Action.c(377): t=48477ms: 298-byte response headers for "http://localhost:1080/WebTours/images/bookanother.gif" (RelFrameId=, Internal ID=53)
Action.c(377):     HTTP/1.1 200 OK\r\n
Action.c(377):     Date: Tue, 22 Sep 2020 21:39:07 GMT\r\n
Action.c(377):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(377):     Last-Modified: Thu, 12 Jan 2012 10:30:26 GMT\r\n
Action.c(377):     ETag: "2000000047920-326-4b6523c889480"\r\n
Action.c(377):     Accept-Ranges: bytes\r\n
Action.c(377):     Content-Length: 806\r\n
Action.c(377):     Keep-Alive: timeout=5, max=100\r\n
Action.c(377):     Connection: Keep-Alive\r\n
Action.c(377):     Content-Type: image/gif\r\n
Action.c(377):     \r\n
Action.c(377): t=48478ms: 806-byte response body for "http://localhost:1080/WebTours/images/bookanother.gif" (RelFrameId=, Internal ID=53)
Action.c(377): Registered web_reg_find successful for "Text=Reservation Made" (count=1)  	[MsgId: MMSG-26364]
Action.c(377): web_submit_data("reservations.pl_3") was successful, 3401 body bytes, 685 header bytes, 12 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(443): Notify: Transaction "pay_ticket" ended with a "Pass" status (Duration: 0,1724 Wasted Time: 0,0000).	[MsgId: MMSG-16871]
Action.c(445): Think time - Waiting 5,00 seconds (according to limit).	[MsgId: MMSG-15946]
Action.c(445): lr_think_time: 5,00 seconds (recorded think time was 18,00 seconds).	[MsgId: MMSG-15947]
Virtual User Script started at: Wed 23.09.20 2:39:09	[MsgId: MMSG-15967]
Starting action vuser_init.	[MsgId: MMSG-15919]
Web Turbo Replay of LoadRunner 2020.0.0 for Windows 10; build 793 (ноя 27 2019 19:51:20)  	[MsgId: MMSG-26983]
Run mode: HTML  	[MsgId: MMSG-26993]
Replay user agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36  	[MsgId: MMSG-26988]
Runtime Settings file: "C:\Users\User\AppData\Local\Temp\lr5tmpdirr9H.128\lrcfg1Be.208\cfgiPR.221"  	[MsgId: MMSG-27141]
Ending action vuser_init.	[MsgId: MMSG-15918]
Running Vuser...	[MsgId: MMSG-15964]
Starting iteration 1.	[MsgId: MMSG-15968]
Maximum number of concurrent connections per server: 6  	[MsgId: MMSG-26989]
Starting action Action.	[MsgId: MMSG-15919]
Action.c(3): Notify: Transaction "05_TicketPaymentNoView" started.	[MsgId: MMSG-16999]
Action.c(5): web_set_sockets_option started  	[MsgId: MMSG-26355]
Action.c(5): web_set_sockets_option was successful  	[MsgId: MMSG-26392]
Action.c(7): Notify: Transaction "goToSite" started.	[MsgId: MMSG-16999]
Action.c(10): web_add_auto_header("Sec-Fetch-Site") started  	[MsgId: MMSG-26355]
Action.c(10): web_add_auto_header("Sec-Fetch-Site") was successful  	[MsgId: MMSG-26392]
Action.c(13): web_add_auto_header("Sec-Fetch-Dest") started  	[MsgId: MMSG-26355]
Action.c(13): web_add_auto_header("Sec-Fetch-Dest") was successful  	[MsgId: MMSG-26392]
Action.c(16): web_add_auto_header("Sec-Fetch-Mode") started  	[MsgId: MMSG-26355]
Action.c(16): web_add_auto_header("Sec-Fetch-Mode") was successful  	[MsgId: MMSG-26392]
Action.c(19): web_add_auto_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(19): web_add_auto_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(22): web_add_auto_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(22): web_add_auto_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(26): web_reg_save_param_attrib started  	[MsgId: MMSG-26355]
Action.c(26): Registering web_reg_save_param_attrib was successful  	[MsgId: MMSG-26390]
Action.c(37): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(37): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(41): web_url("WebTours") started  	[MsgId: MMSG-26355]
Action.c(41): t=50585ms: 298-byte response headers for "http://localhost:1080/WebTours/" (RelFrameId=1, Internal ID=1)
Action.c(41):     HTTP/1.1 200 OK\r\n
Action.c(41):     Date: Tue, 22 Sep 2020 21:39:10 GMT\r\n
Action.c(41):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(41):     Last-Modified: Mon, 27 May 2013 09:20:22 GMT\r\n
Action.c(41):     ETag: "2000000047912-16e-4ddafa8738180"\r\n
Action.c(41):     Accept-Ranges: bytes\r\n
Action.c(41):     Content-Length: 366\r\n
Action.c(41):     Keep-Alive: timeout=5, max=100\r\n
Action.c(41):     Connection: Keep-Alive\r\n
Action.c(41):     Content-Type: text/html\r\n
Action.c(41):     \r\n
Action.c(41): t=50586ms: 366-byte response body for "http://localhost:1080/WebTours/" (RelFrameId=1, Internal ID=1)
Action.c(41):     <HTML>\n
Action.c(41):     <HEAD>\n
Action.c(41):     <title>Web Tours</title>\n
Action.c(41):     <frameset rows = "65,*" border="1" bordercolor="#E0E7F1">\n
Action.c(41):     <frame name="header" src="header.html" scrolling="no" noresize="noresize" marginheight="2"
Action.c(41):      marginwidth="2"/>\n
Action.c(41):     <frame name="body" src="/cgi-bin/welcome.pl?signOff=true" scrolling="auto" noresize="nores
Action.c(41):     ize" marginheight="2" marginwidth="2" />\n
Action.c(41):     </frameset>\n
Action.c(41):     </HEAD>\n
Action.c(41):     </HTML>\n
Action.c(41):     \n
Action.c(41): Detected non-resource "http://localhost:1080/WebTours/header.html" in "http://localhost:1080/WebTours/"  	[MsgId: MMSG-26574]
Action.c(41): Detected non-resource "http://localhost:1080/cgi-bin/welcome.pl?signOff=true" in "http://localhost:1080/WebTours/"  	[MsgId: MMSG-26574]
Action.c(41): t=50593ms: 298-byte response headers for "http://localhost:1080/WebTours/header.html" (RelFrameId=1.1, Internal ID=2)
Action.c(41):     HTTP/1.1 200 OK\r\n
Action.c(41):     Date: Tue, 22 Sep 2020 21:39:10 GMT\r\n
Action.c(41):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(41):     Last-Modified: Mon, 27 May 2013 09:20:22 GMT\r\n
Action.c(41):     ETag: "2000000047910-2c6-4ddafa8738180"\r\n
Action.c(41):     Accept-Ranges: bytes\r\n
Action.c(41):     Content-Length: 710\r\n
Action.c(41):     Keep-Alive: timeout=5, max=100\r\n
Action.c(41):     Connection: Keep-Alive\r\n
Action.c(41):     Content-Type: text/html\r\n
Action.c(41):     \r\n
Action.c(41): t=50594ms: 710-byte response body for "http://localhost:1080/WebTours/header.html" (RelFrameId=1.1, Internal ID=2)
Action.c(41):     <!DOCTYPE html>\n
Action.c(41):     <HTML xmlns="http://www.w3.org/1999/xhtml">\n
Action.c(41):     <HEAD></HEAD>\n
Action.c(41):     <BODY bgcolor="#003366" leftmargin="0" marginheight="0" marginwidth="0" topmargin="0">\n
Action.c(41):     \t\t&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&n
Action.c(41):     bsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; \n
Action.c(41):     \t\t<table width="100%" border="0" cellspacing="0" cellpadding="0">\n
Action.c(41):     \t\t\t<tr>\n
Action.c(41):     \t\t\t\t<td align="left" valign="middle" width="50%"><img src="images/hp_logo.png" alt="" 
Action.c(41):     height="45" width="69" align="absmiddle" border="0"/><img src="images/webtours.png" alt=""
Action.c(41):      height="45" width="130" align="absmiddle" border="0"/></td>\n
Action.c(41):     \t\t\t\t<td align="right"></td>\n
Action.c(41):     \t\t\t\t<td></td>\n
Action.c(41):     \t\t\t</tr>\n
Action.c(41):     \t\t</table>\n
Action.c(41):     \t</BODY>\n
Action.c(41):     </HTML>
Action.c(41): Found resource "http://localhost:1080/WebTours/images/hp_logo.png" in HTML "http://localhost:1080/WebTours/header.html"  	[MsgId: MMSG-26659]
Action.c(41): Found resource "http://localhost:1080/WebTours/images/webtours.png" in HTML "http://localhost:1080/WebTours/header.html"  	[MsgId: MMSG-26659]
Action.c(41): t=50598ms: 297-byte response headers for "http://localhost:1080/WebTours/images/hp_logo.png" (RelFrameId=, Internal ID=4)
Action.c(41):     HTTP/1.1 200 OK\r\n
Action.c(41):     Date: Tue, 22 Sep 2020 21:39:10 GMT\r\n
Action.c(41):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(41):     Last-Modified: Thu, 12 Jan 2012 10:30:26 GMT\r\n
Action.c(41):     ETag: "2000000047929-259-4b6523c889480"\r\n
Action.c(41):     Accept-Ranges: bytes\r\n
Action.c(41):     Content-Length: 601\r\n
Action.c(41):     Keep-Alive: timeout=5, max=99\r\n
Action.c(41):     Connection: Keep-Alive\r\n
Action.c(41):     Content-Type: image/png\r\n
Action.c(41):     \r\n
Action.c(41): t=50599ms: 601-byte response body for "http://localhost:1080/WebTours/images/hp_logo.png" (RelFrameId=, Internal ID=4)
Action.c(41): t=50602ms: 300-byte response headers for "http://localhost:1080/WebTours/images/webtours.png" (RelFrameId=, Internal ID=5)
Action.c(41):     HTTP/1.1 200 OK\r\n
Action.c(41):     Date: Tue, 22 Sep 2020 21:39:10 GMT\r\n
Action.c(41):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(41):     Last-Modified: Mon, 04 Nov 2013 10:47:02 GMT\r\n
Action.c(41):     ETag: "2000000047935-105b-4ea57a2d89580"\r\n
Action.c(41):     Accept-Ranges: bytes\r\n
Action.c(41):     Content-Length: 4187\r\n
Action.c(41):     Keep-Alive: timeout=5, max=100\r\n
Action.c(41):     Connection: Keep-Alive\r\n
Action.c(41):     Content-Type: image/png\r\n
Action.c(41):     \r\n
Action.c(41): t=50603ms: 4187-byte response body for "http://localhost:1080/WebTours/images/webtours.png" (RelFrameId=, Internal ID=5)
Action.c(41): t=50705ms: 328-byte response headers for "http://localhost:1080/cgi-bin/welcome.pl?signOff=true" (RelFrameId=1.2, Internal ID=3)
Action.c(41):     HTTP/1.1 200 OK\r\n
Action.c(41):     Date: Tue, 22 Sep 2020 21:39:10 GMT\r\n
Action.c(41):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(41):     Set-Cookie: MSO=SID&1600810750; path=/\r\n
Action.c(41):     Set-Cookie: MTUserInfo=; path=/; expires=Mon, 21-Sep-2020 21:39:10 GMT\r\n
Action.c(41):     Keep-Alive: timeout=5, max=100\r\n
Action.c(41):     Connection: Keep-Alive\r\n
Action.c(41):     Transfer-Encoding: chunked\r\n
Action.c(41):     Content-Type: text/html; charset=ISO-8859-1\r\n
Action.c(41):     \r\n
Action.c(41): t=50706ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/welcome.pl?signOff=true" (RelFrameId=1.2, Internal ID=3)
Action.c(41):     2ae\r\n
Action.c(41): t=50707ms: 2-byte chunked response overhead for "http://localhost:1080/cgi-bin/welcome.pl?signOff=true" (RelFrameId=1.2, Internal ID=3)
Action.c(41):     \r\n
Action.c(41): t=50707ms: 686-byte chunked response body for "http://localhost:1080/cgi-bin/welcome.pl?signOff=true" (RelFrameId=1.2, Internal ID=3)
Action.c(41):     <!-- \n
Action.c(41):      A Session ID has been created and loaded into a cookie called MSO.\n
Action.c(41):      Also, the server options have been loaded into the cookie called\n
Action.c(41):      MSO as well.  The server options can be set via the Admin page.\n
Action.c(41):      --->\n
Action.c(41):     \n
Action.c(41):     <html>\n
Action.c(41):     <title>Web Tours</title>\n
Action.c(41):        <!-- Frame Set -->\n
Action.c(41):        <frameset cols="160,*" border="1" frameborder="1">\n
Action.c(41):           <!-- Navigation Frame -->\n
Action.c(41):           <frame src="nav.pl?in=home" name="navbar" marginheight="2" marginwidth="2" \n
Action.c(41):                 noresize="noresize" scrolling="auto"/>\n
Action.c(41):           <!-- Home Frame -->\n
Action.c(41):           <frame src="/WebTours/home.html" name="info" marginheight="2" marginwidth="2" \n
Action.c(41):                 noresize="noresize" scrolling="auto"/>\n
Action.c(41):        </frameset>\n
Action.c(41):     </html>\n
Action.c(41):     \n
Action.c(41):     </body>\n
Action.c(41):     </html>
Action.c(41): Detected non-resource "http://localhost:1080/cgi-bin/nav.pl?in=home" in "http://localhost:1080/cgi-bin/welcome.pl?signOff=true"  	[MsgId: MMSG-26574]
Action.c(41): Detected non-resource "http://localhost:1080/WebTours/home.html" in "http://localhost:1080/cgi-bin/welcome.pl?signOff=true"  	[MsgId: MMSG-26574]
Action.c(41): t=50711ms: 5-byte chunked response overhead for "http://localhost:1080/cgi-bin/welcome.pl?signOff=true" (RelFrameId=1.2, Internal ID=3)
Action.c(41):     0\r\n
Action.c(41):     \r\n
Action.c(41): t=50712ms: 298-byte response headers for "http://localhost:1080/WebTours/home.html" (RelFrameId=1.2.2, Internal ID=7)
Action.c(41):     HTTP/1.1 200 OK\r\n
Action.c(41):     Date: Tue, 22 Sep 2020 21:39:10 GMT\r\n
Action.c(41):     Server: Apache/2.2.21 (Win32)\r\n
Action.c(41):     Last-Modified: Mon, 27 May 2013 09:20:22 GMT\r\n
Action.c(41):     ETag: "2000000047911-551-4ddafa8738180"\r\n
Action.c(41):     Accept-Ranges: bytes\r\n
Action.c(41):     Content-Length: 1361\r\n
Action.c(41):     Keep-Alive: timeout=5, max=99\r\n
Action.c(41):     Connection: Keep-Alive\r\n
Action.c(41):     Content-Type: text/html\r\n
Action.c(41):     \r\n
Action.c(41): t=50713ms: 1361-byte response body for "http://localhost:1080/WebTours/home.html" (RelFrameId=1.2.2, Internal ID=7)
Action.c(41):     <HTML>\n
Action.c(41):     <HEAD>\n
Action.c(41):     \t<title>Web Tours</title>\n
Action.c(41):     </HEAD>\n
Action.c(41):     <style>\n
Action.c(41):     \tblockquote {font-family: tahoma; font-size : 10pt}\n
Action.c(41):     \tH1 {font-family: tahoma; font-size : 22pt; color: #003366}\n
Action.c(41):     \tsmall {font-family: tahoma; font-size : 8pt}\n
Action.c(41):     \tH3{font-family: tahoma; font-size : 10pt; color: black}\n
Action.c(41):     \tA {FONT-WEIGHT: bold; FONT-SIZE: 10pt; COLOR: black; FONT-FAMILY: Tahoma; TEXT-DECORATIO
